,FECHA,TIPO GASTO,TC,TOTAL SAT
996,2021-08-01,MTTO COMPUTO,1.0,99.01
997,2021-08-01,PAQUETERIA,1.0,1689.34
998,2021-08-01,SUELDOS PRODUCCION,1.0,25820.76
999,2021-08-01,MAQUILAS,1.0,17014.58
1000,2021-08-01,MAQUILAS,1.0,28035.49
1001,2021-08-01,SUSCRIPCIONES,1.0,140.0
1002,2021-08-01,RENTA COPIADORA,1.0,0.0
1003,2021-08-01,TELEFONO,1.0,0.0
1004,2021-08-01,ALIMENTOS,1.0,190.0
1005,2021-08-01,DERECHOS,1.0,986.0
1006,2021-08-01,MTTO COMPUTO,1.0,3480.0
1007,2021-08-01,PAPELERIA,1.0,12756.91
1008,2021-08-01,MTTO COMPUTO,1.0,2267.8
1009,2021-08-01,TELEFONO,1.0,2126.5
1010,2021-08-01,PAQUETERIA,1.0,134.74
1011,2021-08-01,TELEFONO,1.0,0.0
1012,2021-08-01,IMSS/INFONAVIT,1.0,8780.97
1013,2021-08-01,GASOLINA,1.0,402.6
1014,2021-08-01,HONORARIOS JURIDICOS,1.0,3165.72
1015,2021-08-01,PAQUETERIA,1.0,0.0
1016,2021-08-01,COMISION MIXTA,1.0,5000.0
1017,2021-08-01,COMISION MIXTA,1.0,27290.73
1018,2021-08-01,NO DEDUCIBLE,1.0,3786.35
1019,2021-08-01,NO DEDUCIBLE,1.0,1809.15
1020,2021-08-01,NO DEDUCIBLE,1.0,1925.0
1021,2021-08-01,PAPELERIA,1.0,1500.0
1022,2021-08-01,MAQUINARIA,20.29,81.22
1023,2021-08-01,PAQUETERIA,1.0,2294.48
1024,2021-08-01,HONORARIOS PM,1.0,0.0
1025,2021-08-01,TELEFONO,1.0,0.0
1026,2021-08-01,TELEFONO,1.0,0.0
1027,2021-08-01,PAQUETERIA,1.0,276.64
1028,2021-08-01,PAQUETERIA,1.0,0.0
1029,2021-08-01,ALIMENTOS,1.0,190.0
1030,2021-08-01,ENERGIA ELECTRICA,1.0,0.0
1031,2021-08-01,NO DEDUCIBLE,1.0,1799.35
1032,2021-08-01,TELEFONO,1.0,3470.09
1033,2021-08-01,PEAJES,1.0,172.0
1034,2021-08-01,TELEFONO,1.0,0.0
1035,2021-08-01,GERENCIA ADMON,1.0,28600.0
1036,2021-08-01,GASOLINA,1.0,22724.77
1037,2021-08-01,PEAJES,1.0,53.0
1038,2021-08-01,COMISION BANCARIA,1.0,0.0
1039,2021-08-01,COMISION BANCARIA,1.0,23663.42
1040,2021-08-01,GASOLINA,1.0,16260.01
1041,2021-09-01,HONORARIOS JURIDICOS,1.0,3146.62
1042,2021-09-01,COMISION MIXTA,1.0,27126.01
1043,2021-09-01,ARRENDAMIENTO FINANCIERO,1.0,6439.6
1044,2021-09-01,ARRENDAMIENTO FINANCIERO,1.0,6440.3
1045,2021-09-01,PAQUETERIA,1.0,730.46
1046,2021-09-01,COMISION BANCARIA,1.0,853.76
1047,2021-09-01,COMISION BANCARIA,1.0,0.0
1048,2021-09-01,COMISION BANCARIA,1.0,0.0
1049,2021-09-01,PAQUETERIA,1.0,994.0
1050,2021-09-01,MTTO MAQUINARIA,1.0,2320.0
1051,2021-09-01,TRANSPORTE,1.0,209.99
1052,2021-09-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1053,2021-09-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1054,2021-09-01,NO DEDUCIBLE,1.0,1159.15
1055,2021-09-01,PAQUETERIA,1.0,0.0
1056,2021-09-01,COMISION BANCARIA,1.0,0.0
1057,2021-09-01,COMISION BANCARIA,20.0605,0.0
1058,2021-09-01,PAQUETERIA,1.0,394.74
1059,2021-09-01,TRANSPORTE,1.0,22.0
1060,2021-09-01,TELEFONO,1.0,549.01
1061,2021-09-01,TELEFONO,1.0,2687.1
1062,2021-09-01,ALIMENTOS,1.0,152.0
1063,2021-09-01,HOSPEDAJE,1.0,1385.5
1064,2021-09-01,MTTO COMPUTO,1.0,417.6
1065,2021-09-01,CAPACITACION,1.0,500.0
1066,2021-09-01,ARRENDAMIENTO LOCAL,1.0,24786.66
1067,2021-09-01,MTTO COMPUTO,1.0,313.2
1068,2021-09-01,MTTO LOCAL,1.0,669.82
1069,2021-09-01,HONORARIOS CONTABLES,1.0,4766.66
1070,2021-09-01,HONORARIOS JURIDICOS,1.0,3041.06
1071,2021-09-01,MONITOREO CAMARAS ADT,1.0,1498.7
1072,2021-09-01,SEGUROS,1.0,-4923.41
1073,2021-09-01,COMISION MIXTA,1.0,26216.01
1074,2021-09-01,PAQUETERIA,1.0,0.0
1075,2021-09-01,TRANSPORTE,1.0,22.0
1076,2021-09-01,PAQUETERIA,1.0,1400.0
1077,2021-09-01,CAPACITACION,1.0,11600.0
1078,2021-09-01,TRANSPORTE,1.0,449.96
1079,2021-09-01,MTTO COMPUTO,1.0,367.72
1080,2021-09-01,COMISION MIXTA,1.0,26216.01
1081,2021-09-01,UNIFORME,1.0,3294.17
1082,2021-09-01,PAQUETERIA,1.0,1639.7
1083,2021-09-01,CAPACITACION,1.0,4176.0
1084,2021-09-01,PUBLICIDAD,1.0,300.0
1085,2021-09-01,PUBLICIDAD,1.0,400.0
1086,2021-09-01,PUBLICIDAD,1.0,1250.0
1087,2021-09-01,ALIMENTOS,1.0,152.0
1088,2021-09-01,TELEFONO,1.0,270.16
1089,2021-09-01,ENERGIA ELECTRICA,1.0,6932.38
1090,2021-09-01,SUELDOS DIRECCION,1.0,61847.99
1091,2021-09-01,HONORARIOS JURIDICOS,1.0,3003.36
1092,2021-09-01,COMISION MIXTA,1.0,25891.01
1093,2021-09-01,FLETE,1.0,3360.0
1094,2021-09-01,NO DEDUCIBLE,1.0,2055.5
1095,2021-09-01,NO DEDUCIBLE,1.0,504.0
1096,2021-09-01,NO DEDUCIBLE,1.0,2172.75
1097,2021-09-01,GERENCIA ADMON,1.0,28600.0
1098,2021-09-01,PAQUETERIA,1.0,2422.55
1099,2021-09-01,MTTO COMPUTO,1.0,3480.0
1100,2021-09-01,MTTO COMPUTO,1.0,2088.0
1101,2021-09-01,ALIMENTOS,1.0,5278.0
1102,2021-09-01,TELEFONO,1.0,0.0
1103,2021-09-01,NO DEDUCIBLE,1.0,307.0
1104,2021-09-01,SANITIZACION,1.0,0.0
1105,2021-09-01,DERECHOS,1.0,1350.0
1106,2021-09-01,PAQUETERIA,1.0,0.0
1107,2021-09-01,PAPELERIA,1.0,1885.64
1108,2021-09-01,PAPELERIA,1.0,253.99
1109,2021-09-01,ALIMENTOS,1.0,399.0
1110,2021-09-01,MTTO COMPUTO,1.0,3450.0
1111,2021-09-01,HONORARIOS JURIDICOS,1.0,2985.96
1112,2021-09-01,MAQUILAS,1.0,18690.36
1113,2021-09-01,COMISION MIXTA,1.0,25741.01
1114,2021-09-01,ALIMENTOS,1.0,152.0
1115,2021-09-01,RENTA COPIADORA,1.0,2320.0
1116,2021-09-01,GASOLINA,1.0,115.08
1117,2021-09-01,TRANSPORTE,1.0,22.0
1118,2021-09-01,MONITOREO CAMARAS ADT,1.0,0.0
1119,2021-09-01,PAQUETERIA,1.0,1004.39
1120,2021-09-01,ALIMENTOS,1.0,5278.0
1121,2021-09-01,ALIMENTOS,1.0,5278.0
1122,2021-09-01,MTTO COMPUTO,1.0,2267.8
1123,2021-09-01,MTTO COMPUTO,1.0,119.0
1124,2021-09-01,CAPACITACION,1.0,0.0
1125,2021-09-01,TELEFONO,1.0,0.0
1126,2021-09-01,TELEFONO,1.0,0.0
1127,2021-09-01,TELEFONO,1.0,0.0
1128,2021-09-01,PAQUETERIA,1.0,0.0
1129,2021-09-01,TELEFONO,1.0,2126.5
1130,2021-09-01,IMSS/INFONAVIT,1.0,27200.37
1131,2021-09-01,HONORARIOS JURIDICOS,1.0,4334.56
1132,2021-09-01,COMISION MIXTA,1.0,37366.89
1133,2021-09-01,ALIMENTOS,1.0,152.0
1134,2021-09-01,ALIMENTOS,1.0,813.0
1135,2021-09-01,SEGUROS,1.0,0.0
1136,2021-09-01,MAQUINARIA,1.0,406.0
1137,2021-09-01,TELEFONO,1.0,3481.28
1138,2021-09-01,GERENCIA ADMON,1.0,28600.0
1139,2021-09-01,MTTO LOCAL,1.0,1392.0
1140,2021-09-01,TRANSPORTE,1.0,449.96
1141,2021-09-01,PEAJES,1.0,218.0
1142,2021-09-01,PEAJES,1.0,92.0
1143,2021-09-01,PAPELERIA,1.0,939.86
1144,2021-09-01,PAQUETERIA,1.0,1445.06
1145,2021-09-01,MAQUINARIA,1.0,3478.84
1146,2021-09-01,COMISION BANCARIA,1.0,0.0
1147,2021-09-01,COMISION BANCARIA,1.0,23770.53
1148,2021-09-01,GASOLINA,1.0,17375.0
1149,2021-10-01,COMISION BANCARIA,1.0,1139.12
1150,2021-10-01,COMISION BANCARIA,1.0,0.0
1151,2021-10-01,ENERGIA ELECTRICA,1.0,0.0
1152,2021-10-01,PAQUETERIA,1.0,731.11
1153,2021-10-01,PAPELERIA,1.0,269.12
1154,2021-10-01,ARRENDAMIENTO FINANCIERO,1.0,6439.6
1155,2021-10-01,ARRENDAMIENTO FINANCIERO,1.0,6440.3
1156,2021-10-01,TELEFONO,1.0,549.01
1157,2021-10-01,TELEFONO,1.0,2688.87
1158,2021-10-01,TRANSPORTE,1.0,466.56
1159,2021-10-01,MTTO TRANSPORTE,1.0,240.0
1160,2021-10-01,PAQUETERIA,1.0,158.06
1161,2021-10-01,MTTO COMPUTO,1.0,417.6
1162,2021-10-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1163,2021-10-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1164,2021-10-01,NO DEDUCIBLE,1.0,2738.4
1165,2021-10-01,CAPACITACION,1.0,9533.33
1166,2021-10-01,COMISION BANCARIA,1.0,0.0
1167,2021-10-01,COMISION BANCARIA,20.5623,0.0
1168,2021-10-01,COMISION BANCARIA,1.0,0.0
1169,2021-10-01,IMSS/INFONAVIT,1.0,17838.86
1170,2021-10-01,IMSS/INFONAVIT,1.0,20321.89
1171,2021-10-01,HONORARIOS CONTABLES,1.0,4766.66
1172,2021-10-01,HONORARIOS JURIDICOS,1.0,3174.73
1173,2021-10-01,PAQUETERIA,1.0,0.0
1174,2021-10-01,PAQUETERIA,1.0,175.8
1175,2021-10-01,MTTO COMPUTO,1.0,313.2
1176,2021-10-01,COMISION MIXTA,1.0,27368.37
1177,2021-10-01,ALIMENTOS,1.0,152.0
1178,2021-10-01,PAQUETERIA,1.0,0.0
1179,2021-10-01,MAQUILAS,1.0,22689.6
1180,2021-10-01,MONITOREO CAMARAS ADT,1.0,1498.7
1181,2021-10-01,MONITOREO CAMARAS ADT,1.0,0.0
1182,2021-10-01,MTTO LOCAL,1.0,875.5
1183,2021-10-01,PAQUETERIA,1.0,3168.78
1184,2021-10-01,TELEFONO,1.0,0.0
1185,2021-10-01,ARRENDAMIENTO LOCAL,1.0,24786.66
1186,2021-10-01,PAPELERIA,1.0,259.0
1187,2021-10-01,UNIFORME,1.0,674.96
1188,2021-10-01,CAPACITACION,1.0,11600.0
1189,2021-10-01,NO DEDUCIBLE,1.0,675.8
1190,2021-10-01,NO DEDUCIBLE,1.0,976.25
1191,2021-10-01,MTTO COMPUTO,1.0,367.72
1192,2021-10-01,ALIMENTOS,1.0,399.0
1193,2021-10-01,RENTA COPIADORA,1.0,0.0
1194,2021-10-01,GASOLINA,1.0,22724.77
1195,2021-10-01,PAPELERIA,1.0,298.0
1196,2021-10-01,HONORARIOS JURIDICOS,1.0,4640.47
1197,2021-10-01,CAPACITACION,1.0,500.0
1198,2021-10-01,COMISION MIXTA,1.0,40004.03
1199,2021-10-01,ALIMENTOS,1.0,152.0
1200,2021-10-01,NO DEDUCIBLE,1.0,379.0
1201,2021-10-01,SUELDOS DIRECCION,1.0,46904.17
1202,2021-10-01,TELEFONO,1.0,248.95
1203,2021-10-01,RENTA COPIADORA,1.0,2320.0
1204,2021-10-01,GERENCIA ADMON,1.0,26693.32
1205,2021-10-01,PAQUETERIA,1.0,306.6
1206,2021-10-01,CAPACITACION,1.0,5270.0
1207,2021-10-01,MTTO COMPUTO,1.0,3480.0
1208,2021-10-01,ALIMENTOS,1.0,620.0
1209,2021-10-01,CAPACITACION,1.0,4500.0
1210,2021-10-01,NO DEDUCIBLE,1.0,1713.1
1211,2021-10-01,NO DEDUCIBLE,1.0,2489.2
1212,2021-10-01,SEGUROS,1.0,0.0
1213,2021-10-01,HONORARIOS JURIDICOS,1.0,3077.99
1214,2021-10-01,COMISION MIXTA,1.0,26534.41
1215,2021-10-01,DERECHOS,1.0,3375.0
1216,2021-10-01,PAQUETERIA,1.0,731.03
1217,2021-10-01,PAQUETERIA,1.0,3312.13
1218,2021-10-01,TELEFONO,1.0,0.0
1219,2021-10-01,MAQUILAS,1.0,0.0
1220,2021-10-01,PAQUETERIA,1.0,0.0
1221,2021-10-01,NO DEDUCIBLE,1.0,579.0
1222,2021-10-01,TELEFONO,1.0,0.0
1223,2021-10-01,TELEFONO,1.0,0.0
1224,2021-10-01,TELEFONO,1.0,0.0
1225,2021-10-01,RENTA COPIADORA,1.0,0.0
1226,2021-10-01,SUSCRIPCIONES,1.0,8352.0
1227,2021-10-01,TELEFONO,1.0,2126.5
1228,2021-10-01,IMSS/INFONAVIT,1.0,25293.49
1229,2021-10-01,HONORARIOS JURIDICOS,1.0,3306.68
1230,2021-10-01,MTTO COMPUTO,1.0,2267.8
1231,2021-10-01,COMISION MIXTA,1.0,28505.87
1232,2021-10-01,ALIMENTOS,1.0,156.0
1233,2021-10-01,MTTO COMPUTO,1.0,2726.0
1234,2021-10-01,SUSCRIPCIONES,1.0,0.0
1235,2021-10-01,PAQUETERIA,1.0,0.0
1236,2021-10-01,GERENCIA ADMON,1.0,26693.32
1237,2021-10-01,PAQUETERIA,1.0,1615.48
1238,2021-10-01,PAQUETERIA,1.0,133.62
1239,2021-10-01,NO DEDUCIBLE,1.0,328.0
1240,2021-10-01,NO DEDUCIBLE,1.0,264.0
1241,2021-10-01,NO DEDUCIBLE,1.0,2352.0
1242,2021-10-01,TELEFONO,1.0,3470.09
1243,2021-10-01,UNIFORME,1.0,13734.4
1244,2021-10-01,COMISION BANCARIA,1.0,568.4
1245,2021-10-01,COMISION BANCARIA,1.0,0.0
1246,2021-10-01,COMISION BANCARIA,1.0,0.0
1247,2021-10-01,COMISION BANCARIA,1.0,24645.9
1248,2021-10-01,GASOLINA,1.0,15010.0
1249,2021-11-01,ARRENDAMIENTO FINANCIERO,1.0,6439.6
1250,2021-11-01,ARRENDAMIENTO FINANCIERO,1.0,6440.3
1251,2021-11-01,COMISION BANCARIA,1.0,0.0
1252,2021-11-01,COMISION BANCARIA,20.5297,0.0
1253,2021-11-01,TELEFONO,1.0,2683.57
1254,2021-11-01,TELEFONO,1.0,549.01
1255,2021-11-01,HONORARIOS JURIDICOS,1.0,3232.73
1256,2021-11-01,NO DEDUCIBLE,1.0,979.02
1257,2021-11-01,COMISION MIXTA,1.0,27868.37
1258,2021-11-01,UNIFORME,1.0,0.0
1259,2021-11-01,COMISION BANCARIA,1.0,0.0
1260,2021-11-01,MTTO MAQUINARIA,1.0,300.0
1261,2021-11-01,SANITIZACION,1.0,2262.0
1262,2021-11-01,MTTO LOCAL,1.0,315.0
1263,2021-11-01,PAQUETERIA,1.0,0.0
1264,2021-11-01,MTTO COMPUTO,1.0,417.6
1265,2021-11-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1266,2021-11-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1267,2021-11-01,HONORARIOS CONTABLES,1.0,4766.66
1268,2021-11-01,MTTO COMPUTO,1.0,6032.0
1269,2021-11-01,PAQUETERIA,1.0,303.96
1270,2021-11-01,CAPACITACION,1.0,11600.0
1271,2021-11-01,NO DEDUCIBLE,1.0,5685.19
1272,2021-11-01,GASOLINA,1.0,448.76
1273,2021-11-01,ALIMENTOS,1.0,195.0
1274,2021-11-01,SUSCRIPCIONES,1.0,174.8
1275,2021-11-01,TELEFONO,1.0,0.0
1276,2021-11-01,MTTO COMPUTO,1.0,313.2
1277,2021-11-01,ARRENDAMIENTO LOCAL,1.0,24786.66
1278,2021-11-01,DERECHOS,1.0,2800.0
1279,2021-11-01,SUELDOS DIRECCION,1.0,47901.14
1280,2021-11-01,GASOLINA,1.0,10348.0
1281,2021-11-01,MTTO COMPUTO,1.0,367.72
1282,2021-11-01,MTTO LOCAL,1.0,819.0
1283,2021-11-01,BOTIQUIN,1.0,213.42
1284,2021-11-01,BOTIQUIN,1.0,439.77
1285,2021-11-01,MTTO TRANSPORTE,1.0,3975.01
1286,2021-11-01,MTTO TRANSPORTE,1.0,3875.0
1287,2021-11-01,HONORARIOS JURIDICOS,1.0,5919.63
1288,2021-11-01,MONITOREO CAMARAS ADT,1.0,1498.7
1289,2021-11-01,COMISION MIXTA,1.0,51031.27
1290,2021-11-01,ALIMENTOS,1.0,78.0
1291,2021-11-01,BOTIQUIN,1.0,104.51
1292,2021-11-01,NO DEDUCIBLE,1.0,690.0
1293,2021-11-01,NO DEDUCIBLE,1.0,1975.7
1294,2021-11-01,ENERGIA ELECTRICA,1.0,5508.32
1295,2021-11-01,RENTA OFICINA ,1.0,609.0
1296,2021-11-01,PAQUETERIA,1.0,3155.41
1297,2021-11-01,MAQUILAS,1.0,107288.28
1298,2021-11-01,NO DEDUCIBLE,1.0,2297.18
1299,2021-11-01,ALIMENTOS,1.0,399.0
1300,2021-11-01,GERENCIA ADMON,1.0,28600.0
1301,2021-11-01,TELEFONO,1.0,248.95
1302,2021-11-01,NO DEDUCIBLE,1.0,99.0
1303,2021-11-01,NO DEDUCIBLE,1.0,1649.0
1304,2021-11-01,MTTO COMPUTO,1.0,7335.84
1305,2021-11-01,MTTO TRANSPORTE,1.0,13464.8
1306,2021-11-01,PAQUETERIA,1.0,0.0
1307,2021-11-01,PUBLICIDAD,1.0,10788.0
1308,2021-11-01,PUBLICIDAD,1.0,-1250.0
1309,2021-11-01,HONORARIOS JURIDICOS,1.0,3132.6
1310,2021-11-01,NO DEDUCIBLE,1.0,8364.41
1311,2021-11-01,NO DEDUCIBLE,1.0,696.0
1312,2021-11-01,COMISION MIXTA,1.0,27105.16
1313,2021-11-01,NO DEDUCIBLE,1.0,559.0
1314,2021-11-01,PAQUETERIA,1.0,2998.12
1315,2021-11-01,PAPELERIA,1.0,1447.43
1316,2021-11-01,PAQUETERIA,1.0,147.57
1317,2021-11-01,NO DEDUCIBLE,1.0,2079.89
1318,2021-11-01,NO DEDUCIBLE,1.0,224.54
1319,2021-11-01,NO DEDUCIBLE,1.0,468.0
1320,2021-11-01,RENTA COPIADORA,1.0,2320.0
1321,2021-11-01,MTTO COMPUTO,1.0,39.0
1322,2021-11-01,CAPACITACION,1.0,9533.33
1323,2021-11-01,MTTO COMPUTO,1.0,0.0
1324,2021-11-01,PUBLICIDAD,1.0,1044.0
1325,2021-11-01,MTTO TRANSPORTE,1.0,4349.98
1326,2021-11-01,ALIMENTOS,1.0,195.0
1327,2021-11-01,TELEFONO,1.0,0.0
1328,2021-11-01,PAQUETERIA,1.0,1688.62
1329,2021-11-01,UNIFORME,1.0,214.6
1330,2021-11-01,PAQUETERIA,1.0,0.0
1331,2021-11-01,NO DEDUCIBLE,1.0,432.9
1332,2021-11-01,NO DEDUCIBLE,1.0,2226.25
1333,2021-11-01,RENTA OFICINA ,1.0,0.0
1334,2021-11-01,HONORARIOS JURIDICOS,1.0,5572.96
1335,2021-11-01,PAQUETERIA,1.0,133.62
1336,2021-11-01,MTTO COMPUTO,1.0,2267.8
1337,2021-11-01,COMISION MIXTA,1.0,48042.84
1338,2021-11-01,MENSAJERIA,1.0,10640.0
1339,2021-11-01,ENERGIA ELECTRICA,1.0,0.0
1340,2021-11-01,IMSS/INFONAVIT,1.0,51223.7
1341,2021-11-01,PAPELERIA,1.0,211.39
1342,2021-11-01,TELEFONO,1.0,0.0
1343,2021-11-01,SUSCRIPCIONES,1.0,-174.8
1344,2021-11-01,DERECHOS,1.0,2909.0
1345,2021-11-01,PAQUETERIA,1.0,2648.05
1346,2021-11-01,PUBLICIDAD,1.0,2610.0
1347,2021-11-01,PUBLICIDAD,1.0,-300.0
1348,2021-11-01,TELEFONO,1.0,0.0
1349,2021-11-01,TELEFONO,1.0,2126.5
1350,2021-11-01,TELEFONO,1.0,0.0
1351,2021-11-01,MTTO LOCAL,1.0,170.0
1352,2021-11-01,PAPELERIA,1.0,-118.09
1353,2021-11-01,NO DEDUCIBLE,1.0,232.0
1354,2021-11-01,ALIMENTOS,1.0,117.0
1355,2021-11-01,IMSS/INFONAVIT,1.0,50100.49
1356,2021-11-01,PAQUETERIA,1.0,0.0
1357,2021-11-01,NO DEDUCIBLE,1.0,221.0
1358,2021-11-01,GASOLINA,1.0,1000.0
1359,2021-11-01,TELEFONO,1.0,3470.09
1360,2021-11-01,MAQUILAS,1.0,350000.0
1361,2021-11-01,NO DEDUCIBLE,1.0,468.72
1362,2021-11-01,MENSAJERIA,1.0,0.0
1363,2021-11-01,MTTO LOCAL,1.0,528.4
1364,2021-11-01,GERENCIA ADMON,1.0,28600.0
1365,2021-11-01,UNIFORME,1.0,499.0
1366,2021-11-01,COMISION BANCARIA,1.0,0.0
1367,2021-11-01,COMISION BANCARIA,1.0,24268.93
1368,2021-11-01,GASOLINA,1.0,15326.29
1369,2021-12-01,HONORARIOS JURIDICOS,1.0,3364.35
1370,2021-12-01,NO DEDUCIBLE,1.0,251.67
1371,2021-12-01,COMISION MIXTA,1.0,29003.02
1372,2021-12-01,ARRENDAMIENTO FINANCIERO,1.0,6439.6
1373,2021-12-01,ARRENDAMIENTO FINANCIERO,1.0,6440.3
1374,2021-12-01,COMISION BANCARIA,1.0,568.4
1375,2021-12-01,COMISION BANCARIA,1.0,0.0
1376,2021-12-01,GASTOS IMPORTACION ,21.4453,446.6
1377,2021-12-01,GASTOS IMPORTACION ,1.0,0.0
1378,2021-12-01,GASTOS IMPORTACION ,1.0,0.0
1379,2021-12-01,CAPACITACION,1.0,5270.0
1380,2021-12-01,CAPACITACION,1.0,5270.0
1381,2021-12-01,PAQUETERIA,1.0,133.62
1382,2021-12-01,MTTO LOCAL,1.0,81.2
1383,2021-12-01,RENTA COPIADORA,1.0,0.0
1384,2021-12-01,HONORARIOS CONTABLES,1.0,4766.66
1385,2021-12-01,PAQUETERIA,1.0,3349.29
1386,2021-12-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1387,2021-12-01,ARRENDAMIENTO FINANCIERO,1.0,0.0
1388,2021-12-01,PAQUETERIA,1.0,0.0
1389,2021-12-01,COMISION BANCARIA,1.0,0.0
1390,2021-12-01,COMISION BANCARIA,21.4453,0.0
1391,2021-12-01,COMISION BANCARIA,1.0,0.0
1392,2021-12-01,PUBLICIDAD,1.0,3398.8
1393,2021-12-01,PUBLICIDAD,1.0,-400.0
1394,2021-12-01,TELEFONO,1.0,549.01
1395,2021-12-01,TELEFONO,1.0,2683.57
1396,2021-12-01,ALIMENTOS,1.0,117.0
1397,2021-12-01,MTTO MAQUINARIA,1.0,928.0
1398,2021-12-01,MTTO MAQUINARIA,1.0,928.0
1399,2021-12-01,CAPACITACION,1.0,0.0
1400,2021-12-01,MTTO LOCAL,1.0,0.0
1401,2021-12-01,PAQUETERIA,1.0,0.0
1402,2021-12-01,MTTO COMPUTO,1.0,417.6
1403,2021-12-01,MTTO MAQUINARIA,1.0,4361.6
1404,2021-12-01,CAPACITACION,1.0,11600.0
1405,2021-12-01,MTTO COMPUTO,1.0,313.2
1406,2021-12-01,NO DEDUCIBLE,1.0,2283.65
1407,2021-12-01,PAPELERIA,1.0,1280.0
1408,2021-12-01,HONORARIOS JURIDICOS,1.0,4009.39
1409,2021-12-01,MONITOREO CAMARAS ADT,1.0,1498.7
1410,2021-12-01,COMISION MIXTA,1.0,34563.74
1411,2021-12-01,GASOLINA,1.0,10348.0
1412,2021-12-01,PAQUETERIA,1.0,0.0
1413,2021-12-01,CAPACITACION,1.0,0.0
1414,2021-12-01,MTTO MAQUINARIA,1.0,881.6
1415,2021-12-01,MTTO MAQUINARIA,1.0,870.0
1416,2021-12-01,HONORARIOS JURIDICOS,1.0,11513.15
1417,2021-12-01,MTTO COMPUTO,1.0,367.72
1418,2021-12-01,NO DEDUCIBLE,1.0,199.0
1419,2021-12-01,MONITOREO CAMARAS ADT,1.0,0.0
1420,2021-12-01,HONORARIOS PF,1.0,1500.01
1421,2021-12-01,PAQUETERIA,1.0,2781.15
1422,2021-12-01,ALIMENTOS,1.0,156.0
1423,2021-12-01,ALIMENTOS,1.0,399.0
1424,2021-12-01,SUELDOS DIRECCION,1.0,79779.48
1425,2021-12-01,NO DEDUCIBLE,1.0,212.7
1426,2021-12-01,PUBLICIDAD,1.0,0.0
1427,2021-12-01,PAPELERIA,1.0,3170.58
1428,2021-12-01,NO DEDUCIBLE,1.0,99.0
1429,2021-12-01,NO DEDUCIBLE,1.0,688.88
1430,2021-12-01,NO DEDUCIBLE,1.0,10599.0
1431,2021-12-01,NO DEDUCIBLE,1.0,349.89
1432,2021-12-01,NO DEDUCIBLE,1.0,283.8
1433,2021-12-01,TELEFONO,1.0,254.25
1434,2021-12-01,HOSPEDAJE ,1.0,898.0
1435,2021-12-01,HONORARIOS JURIDICOS,1.0,5124.0
1436,2021-12-01,NO DEDUCIBLE,1.0,126.44
1437,2021-12-01,COMISION MIXTA,1.0,44172.36
1438,2021-12-01,ENERGIA ELECTRICA,1.0,5984.98
1439,2021-12-01,PAQUETERIA,1.0,0.0
1440,2021-12-01,HOSPEDAJE ,1.0,898.0
1441,2021-12-01,HONORARIOS JURIDICOS,1.0,3118.88
1442,2021-12-01,NO DEDUCIBLE,1.0,276.21
1443,2021-12-01,COMISION MIXTA,1.0,26886.9
1444,2021-12-01,ALIMENTOS,1.0,3335.0
1445,2021-12-01,RENTA COPIADORA,1.0,2320.0
1446,2021-12-01,GERENCIA ADMON,1.0,26693.32
1447,2021-12-01,NO DEDUCIBLE,1.0,82.5
1448,2021-12-01,NO DEDUCIBLE,1.0,499.0
1449,2021-12-01,MTTO COMPUTO,1.0,7335.84
1450,2021-12-01,PAQUETERIA,1.0,1918.2
1451,2021-12-01,TRANSPORTE,1.0,225.01
1452,2021-12-01,MTTO LOCAL,1.0,578.7
1453,2021-12-01,NO DEDUCIBLE,1.0,874.35
1454,2021-12-01,NO DEDUCIBLE,1.0,537.0
1455,2021-12-01,MTTO COMPUTO,1.0,249.01
1456,2021-12-01,MTTO LOCAL,1.0,487.2
1457,2021-12-01,TRANSPORTE,1.0,22.0
1458,2021-12-01,ALIMENTOS,1.0,156.0
1459,2021-12-01,DERECHOS,1.0,3658.0
1460,2021-12-01,PAQUETERIA,1.0,0.0
1461,2021-12-01,HONORARIOS JURIDICOS,1.0,3157.5
1462,2021-12-01,COMBUSTIBLE ,1.0,1499.67
1463,2021-12-01,MAQUILAS,1.0,9570.0
1464,2021-12-01,MAQUILAS,1.0,22794.0
1465,2021-12-01,COMISION MIXTA,1.0,27219.82
1466,2021-12-01,COMBUSTIBLE ,1.0,600.0
1467,2021-12-01,ALIMENTOS,1.0,1665.02
1468,2021-12-01,GASOLINA,1.0,335.0
1469,2021-12-01,PAQUETERIA,1.0,200.8
1470,2021-12-01,NO DEDUCIBLE,1.0,99.0
1471,2021-12-01,IMSS/INFONAVIT,1.0,27798.96
1472,2021-12-01,MTTO MAQUINARIA,1.0,1392.0
1473,2021-12-01,MTTO MAQUINARIA,1.0,1508.0
1474,2021-12-01,MTTO MAQUINARIA,1.0,928.0
1475,2021-12-01,HONORARIOS JURIDICOS,1.0,3797.86
1476,2021-12-01,MTTO COMPUTO,1.0,2267.8
